query_model,db_model,dim_x,dim_y,same_dim,K,seed,sim_mean,method,zscore_applied,alpha,recall_at_1,recall_at_5,recall_at_10,mrr,median_rank
Q,A,1024,384,False,10,314,0.4664407968521118,Ridge,,0.0001,0.002,0.01,0.02,0.014671123476414059,250
Q,A,1024,384,False,10,314,0.4664407968521118,Affine,,0.0001,0.002,0.012,0.02,0.014474559101232224,250
Q,A,1024,384,False,25,314,0.5019096732139587,RAT,True,,0.002,0.012,0.028,0.013447827953096438,254
Q,A,1024,384,False,25,314,0.5019096732139587,Ridge,,0.0001,0.006,0.012,0.028,0.018274877838475295,243
Q,A,1024,384,False,25,314,0.5019096732139587,Affine,,0.0001,0.006,0.012,0.028,0.01777906456666998,245
Q,A,1024,384,False,50,314,0.5280518531799316,RAT,True,,0.0,0.014,0.026,0.014294890566028782,252
Q,A,1024,384,False,50,314,0.5280518531799316,Ridge,,1.0,0.006,0.016,0.02,0.01755687588688087,244
Q,A,1024,384,False,50,314,0.5280518531799316,Affine,,1.0,0.006,0.014,0.02,0.017661208100705678,244
Q,A,1024,384,False,100,314,0.552946925163269,RAT,True,,0.006,0.016,0.026,0.017492536132355928,256
Q,A,1024,384,False,100,314,0.552946925163269,Ridge,,0.01,0.004,0.012,0.022,0.015015063404825953,251
Q,A,1024,384,False,100,314,0.552946925163269,Affine,,0.0001,0.002,0.012,0.022,0.014029854477141024,254
Q,A,1024,384,False,200,314,0.576942503452301,RAT,True,,0.0,0.016,0.02,0.014380490825035012,246
Q,A,1024,384,False,200,314,0.576942503452301,Ridge,,1.0,0.004,0.014,0.03,0.015730793802454502,249
Q,A,1024,384,False,200,314,0.576942503452301,Affine,,0.0001,0.002,0.008,0.016,0.01359854507266034,249
Q,A,1024,384,False,500,314,0.6101654171943665,RAT,True,,0.002,0.006,0.014,0.01256250130855174,259
Q,A,1024,384,False,500,314,0.6101654171943665,Ridge,,0.0001,0.002,0.014,0.018,0.014608587624540299,237
Q,A,1024,384,False,500,314,0.6101654171943665,Affine,,0.0001,0.002,0.016,0.02,0.015011274330588494,240
Q,B,1024,1024,True,10,314,0.4664407968521118,RAT,True,,0.0,0.008,0.018,0.011802909464554132,246
Q,B,1024,1024,True,10,314,0.4664407968521118,Procrustes,,,0.006,0.014,0.02,0.016722695372926387,252
Q,B,1024,1024,True,10,314,0.4664407968521118,Ridge,,1.0,0.002,0.012,0.016,0.013355753940035879,245
Q,B,1024,1024,True,10,314,0.4664407968521118,Affine,,1.0,0.002,0.01,0.016,0.013296557154267738,247
Q,B,1024,1024,True,25,314,0.5019096732139587,RAT,True,,0.0,0.01,0.018,0.013312008947606351,236
Q,B,1024,1024,True,25,314,0.5019096732139587,Procrustes,,,0.004,0.012,0.022,0.01590803882449243,249
Q,B,1024,1024,True,25,314,0.5019096732139587,Ridge,,0.0001,0.006,0.016,0.026,0.018219274962758384,245
Q,B,1024,1024,True,25,314,0.5019096732139587,Affine,,0.0001,0.006,0.018,0.026,0.018351151928392335,245
Q,B,1024,1024,True,50,314,0.5280518531799316,RAT,True,,0.0,0.012,0.026,0.013432328832548456,250
Q,B,1024,1024,True,50,314,0.5280518531799316,Procrustes,,,0.004,0.01,0.02,0.015311968676137632,251
Q,B,1024,1024,True,50,314,0.5280518531799316,Ridge,,0.0001,0.004,0.016,0.022,0.016184767703792763,253
Q,B,1024,1024,True,50,314,0.5280518531799316,Affine,,0.0001,0.008,0.016,0.02,0.018437668287035684,253
Q,B,1024,1024,True,100,314,0.552946925163269,RAT,True,,0.002,0.016,0.026,0.015570340910529914,260
Q,B,1024,1024,True,100,314,0.552946925163269,Procrustes,,,0.006,0.012,0.026,0.01771340795997468,248
Q,B,1024,1024,True,100,314,0.552946925163269,Ridge,,1.0,0.004,0.008,0.016,0.014917786400341672,250
Q,B,1024,1024,True,100,314,0.552946925163269,Affine,,0.0001,0.004,0.008,0.022,0.015283569457907962,252
Q,B,1024,1024,True,200,314,0.576942503452301,RAT,True,,0.002,0.01,0.024,0.013748708801733381,252
Q,B,1024,1024,True,200,314,0.576942503452301,Procrustes,,,0.0,0.004,0.022,0.0113070639385212,249
Q,B,1024,1024,True,200,314,0.576942503452301,Ridge,,0.0001,0.004,0.012,0.018,0.015056413444346255,238
Q,B,1024,1024,True,200,314,0.576942503452301,Affine,,0.01,0.004,0.008,0.018,0.014269921484869144,237
Q,B,1024,1024,True,500,314,0.6101654171943665,RAT,True,,0.0,0.01,0.02,0.011859303218877347,251
Q,B,1024,1024,True,500,314,0.6101654171943665,Procrustes,,,0.002,0.01,0.02,0.014018410500169652,269
Q,B,1024,1024,True,500,314,0.6101654171943665,Ridge,,1.0,0.004,0.012,0.016,0.014810986244004508,258
Q,B,1024,1024,True,500,314,0.6101654171943665,Affine,,1.0,0.002,0.012,0.018,0.013534354964264458,257
Q,G,1024,384,False,10,314,0.4664407968521118,RAT,True,,0.0,0.01,0.022,0.011822861251586358,242
Q,G,1024,384,False,10,314,0.4664407968521118,Ridge,,0.0001,0.002,0.008,0.016,0.012683726564670487,244
Q,G,1024,384,False,10,314,0.4664407968521118,Affine,,0.0001,0.002,0.008,0.016,0.012607048748151242,244
Q,G,1024,384,False,25,314,0.5019096732139587,RAT,True,,0.006,0.014,0.02,0.017517503716044616,252
Q,G,1024,384,False,25,314,0.5019096732139587,Ridge,,1.0,0.002,0.01,0.02,0.013288809782066792,252
Q,G,1024,384,False,25,314,0.5019096732139587,Affine,,1.0,0.002,0.01,0.02,0.013197336412876797,253
Q,G,1024,384,False,50,314,0.5280518531799316,RAT,True,,0.004,0.018,0.02,0.017503804964587928,246
Q,G,1024,384,False,50,314,0.5280518531799316,Ridge,,0.0001,0.004,0.016,0.024,0.016365797476881494,244
Q,G,1024,384,False,50,314,0.5280518531799316,Affine,,0.0001,0.004,0.014,0.026,0.01620716552905836,245
Q,G,1024,384,False,100,314,0.552946925163269,RAT,True,,0.006,0.016,0.02,0.017023937171553784,269
Q,G,1024,384,False,100,314,0.552946925163269,Ridge,,0.0001,0.002,0.01,0.02,0.013975637934743166,257
Q,G,1024,384,False,100,314,0.552946925163269,Affine,,0.0001,0.002,0.01,0.02,0.013833395672643913,259
Q,G,1024,384,False,200,314,0.576942503452301,RAT,True,,0.0,0.012,0.024,0.012763691183752352,253
Q,G,1024,384,False,200,314,0.576942503452301,Ridge,,0.01,0.004,0.01,0.022,0.0162633129608651,246
Q,G,1024,384,False,200,314,0.576942503452301,Affine,,0.0001,0.002,0.01,0.016,0.015186992285322543,243
Q,G,1024,384,False,500,314,0.6101654171943665,RAT,True,,0.0,0.012,0.018,0.01222871274547728,258
Q,G,1024,384,False,500,314,0.6101654171943665,Ridge,,0.0001,0.002,0.004,0.02,0.013331928443166571,232
Q,G,1024,384,False,500,314,0.6101654171943665,Affine,,1.0,0.002,0.01,0.02,0.013184730548136972,251
Q,J,1024,768,False,10,314,0.4664407968521118,RAT,True,,0.004,0.01,0.016,0.01448528291159869,238
Q,J,1024,768,False,10,314,0.4664407968521118,Ridge,,1.0,0.002,0.004,0.02,0.012712664515521523,249
Q,J,1024,768,False,10,314,0.4664407968521118,Affine,,1.0,0.002,0.004,0.018,0.012659084219126659,250
Q,J,1024,768,False,25,314,0.5019096732139587,RAT,True,,0.0,0.01,0.016,0.011223272174159178,240
Q,J,1024,768,False,25,314,0.5019096732139587,Ridge,,0.0001,0.006,0.014,0.026,0.017956891271779667,235
Q,J,1024,768,False,25,314,0.5019096732139587,Affine,,0.0001,0.004,0.014,0.026,0.016996364997838433,236
Q,J,1024,768,False,50,314,0.5280518531799316,RAT,True,,0.002,0.006,0.02,0.013049124437995562,239
Q,J,1024,768,False,50,314,0.5280518531799316,Ridge,,0.0001,0.004,0.008,0.026,0.015526353780699454,234
Q,J,1024,768,False,50,314,0.5280518531799316,Affine,,0.0001,0.004,0.006,0.02,0.015615965719536887,235
Q,J,1024,768,False,100,314,0.552946925163269,RAT,True,,0.002,0.004,0.008,0.011035600046684125,251
Q,J,1024,768,False,100,314,0.552946925163269,Ridge,,0.0001,0.006,0.012,0.018,0.016794615094328138,250
Q,J,1024,768,False,100,314,0.552946925163269,Affine,,0.0001,0.006,0.012,0.018,0.016927614350208706,249
Q,J,1024,768,False,200,314,0.576942503452301,RAT,True,,0.002,0.016,0.02,0.014409126986060788,247
Q,J,1024,768,False,200,314,0.576942503452301,Ridge,,0.0001,0.004,0.014,0.028,0.016123253525803884,266
Q,J,1024,768,False,200,314,0.576942503452301,Affine,,1.0,0.006,0.018,0.026,0.017685016461319505,262
Q,J,1024,768,False,500,314,0.6101654171943665,RAT,True,,0.0,0.01,0.022,0.011964292256671408,254
Q,J,1024,768,False,500,314,0.6101654171943665,Ridge,,1.0,0.004,0.012,0.018,0.014507425968012555,267
Q,J,1024,768,False,500,314,0.6101654171943665,Affine,,1.0,0.004,0.014,0.018,0.014722511337732393,266
Q,N,1024,768,False,10,314,0.4664407968521118,RAT,True,,0.036,0.108,0.178,0.08559033922942547,59
Q,N,1024,768,False,10,314,0.4664407968521118,Ridge,,0.0001,0.016,0.054,0.082,0.048377687974897055,105
Q,N,1024,768,False,10,314,0.4664407968521118,Affine,,0.0001,0.018,0.058,0.084,0.05060993294849543,105
Q,N,1024,768,False,25,314,0.5019096732139587,RAT,True,,0.192,0.45,0.56,0.31643846803849696,7
Q,N,1024,768,False,25,314,0.5019096732139587,Ridge,,0.0001,0.074,0.188,0.26,0.14194793523029975,32
Q,N,1024,768,False,25,314,0.5019096732139587,Affine,,0.0001,0.094,0.206,0.282,0.15914183469490964,30
Q,N,1024,768,False,50,314,0.5280518531799316,RAT,True,,0.456,0.658,0.75,0.5551419269616599,2
Q,N,1024,768,False,50,314,0.5280518531799316,Ridge,,0.0001,0.23,0.456,0.552,0.3389343340636082,7
Q,N,1024,768,False,50,314,0.5280518531799316,Affine,,0.0001,0.25,0.482,0.58,0.36057224831455326,6
Q,N,1024,768,False,100,314,0.552946925163269,RAT,True,,0.556,0.71,0.766,0.6347432906524597,1
Q,N,1024,768,False,100,314,0.552946925163269,Ridge,,0.0001,0.59,0.76,0.84,0.6711330855043414,1
Q,N,1024,768,False,100,314,0.552946925163269,Affine,,0.0001,0.596,0.764,0.846,0.6760030920270899,1
Q,N,1024,768,False,200,314,0.576942503452301,RAT,True,,0.63,0.806,0.868,0.7137681374781832,1
Q,N,1024,768,False,200,314,0.576942503452301,Ridge,,0.0001,0.808,0.926,0.952,0.8626225644554832,1
Q,N,1024,768,False,200,314,0.576942503452301,Affine,,0.0001,0.794,0.926,0.954,0.8546942659424022,1
Q,N,1024,768,False,500,314,0.6101654171943665,RAT,True,,0.616,0.756,0.808,0.6836871656053857,1
Q,N,1024,768,False,500,314,0.6101654171943665,Ridge,,0.01,0.958,0.994,0.996,0.9745666666666667,1
Q,N,1024,768,False,500,314,0.6101654171943665,Affine,,0.01,0.96,0.994,0.996,0.9755818181818183,1
Q,O,1024,384,False,10,314,0.4664407968521118,RAT,True,,0.016,0.056,0.1,0.052585474549433325,88
Q,O,1024,384,False,10,314,0.4664407968521118,Ridge,,0.0001,0.006,0.03,0.06,0.029212366442489198,184
Q,O,1024,384,False,10,314,0.4664407968521118,Affine,,0.0001,0.008,0.034,0.064,0.03126369049673231,180
Q,O,1024,384,False,25,314,0.5019096732139587,RAT,True,,0.1,0.246,0.348,0.18423256602040494,21
Q,O,1024,384,False,25,314,0.5019096732139587,Ridge,,0.0001,0.016,0.06,0.1,0.05288500972207744,90
Q,O,1024,384,False,25,314,0.5019096732139587,Affine,,0.0001,0.02,0.07,0.108,0.05889662979834002,82
Q,O,1024,384,False,50,314,0.5280518531799316,RAT,True,,0.196,0.396,0.522,0.3018366257244527,9
Q,O,1024,384,False,50,314,0.5280518531799316,Ridge,,0.0001,0.076,0.166,0.264,0.13914745482828483,32
Q,O,1024,384,False,50,314,0.5280518531799316,Affine,,0.0001,0.084,0.184,0.3,0.15102212379654054,29
Q,O,1024,384,False,100,314,0.552946925163269,RAT,True,,0.288,0.52,0.62,0.4006122700234269,5
Q,O,1024,384,False,100,314,0.552946925163269,Ridge,,0.0001,0.23,0.46,0.544,0.3386408010921062,7
Q,O,1024,384,False,100,314,0.552946925163269,Affine,,0.0001,0.24,0.478,0.556,0.35476435490399366,7
Q,O,1024,384,False,200,314,0.576942503452301,RAT,True,,0.41,0.622,0.704,0.512580878480163,2
Q,O,1024,384,False,200,314,0.576942503452301,Ridge,,0.0001,0.58,0.75,0.836,0.6638377617638782,1
Q,O,1024,384,False,200,314,0.576942503452301,Affine,,0.0001,0.594,0.764,0.846,0.6787728072009783,1
Q,O,1024,384,False,500,314,0.6101654171943665,RAT,True,,0.378,0.588,0.648,0.47604719465000667,3
Q,O,1024,384,False,500,314,0.6101654171943665,Ridge,,0.01,0.83,0.948,0.964,0.8846621615105075,1
Q,O,1024,384,False,500,314,0.6101654171943665,Affine,,0.01,0.83,0.952,0.966,0.8846817390674534,1
Q,P,1024,384,False,10,314,0.4664407968521118,RAT,True,,0.012,0.046,0.07,0.04011207638904978,115
Q,P,1024,384,False,10,314,0.4664407968521118,Ridge,,0.0001,0.006,0.02,0.042,0.024400668755177275,177
Q,P,1024,384,False,10,314,0.4664407968521118,Affine,,0.0001,0.006,0.028,0.042,0.02521193086194703,174
Q,P,1024,384,False,25,314,0.5019096732139587,RAT,True,,0.074,0.21,0.3,0.15372654378498332,23
Q,P,1024,384,False,25,314,0.5019096732139587,Ridge,,0.0001,0.002,0.032,0.066,0.03133800169242099,96
Q,P,1024,384,False,25,314,0.5019096732139587,Affine,,0.0001,0.008,0.032,0.08,0.03798867954632537,94
Q,P,1024,384,False,50,314,0.5280518531799316,RAT,True,,0.184,0.386,0.526,0.29109297858463545,10
Q,P,1024,384,False,50,314,0.5280518531799316,Ridge,,0.0001,0.038,0.124,0.202,0.09704307965649979,42
Q,P,1024,384,False,50,314,0.5280518531799316,Affine,,0.0001,0.044,0.138,0.226,0.10633792028889465,38
Q,P,1024,384,False,100,314,0.552946925163269,RAT,True,,0.256,0.504,0.65,0.376999412911453,5
Q,P,1024,384,False,100,314,0.552946925163269,Ridge,,0.0001,0.204,0.37,0.476,0.28812263511752784,11
Q,P,1024,384,False,100,314,0.552946925163269,Affine,,0.0001,0.218,0.386,0.512,0.30854812549432176,10
Q,P,1024,384,False,200,314,0.576942503452301,RAT,True,,0.358,0.646,0.77,0.4946589324702957,3
Q,P,1024,384,False,200,314,0.576942503452301,Ridge,,0.0001,0.514,0.746,0.836,0.6205999800093743,1
Q,P,1024,384,False,200,314,0.576942503452301,Affine,,0.0001,0.546,0.764,0.844,0.6461585580702554,1
Q,P,1024,384,False,500,314,0.6101654171943665,RAT,True,,0.38,0.6,0.718,0.48588035583709976,3
Q,P,1024,384,False,500,314,0.6101654171943665,Ridge,,0.01,0.88,0.976,0.99,0.9251920781832546,1
Q,P,1024,384,False,500,314,0.6101654171943665,Affine,,0.01,0.884,0.978,0.99,0.9280862915758078,1
A,B,384,1024,False,10,999,-0.044162727892398834,RAT,True,,0.042,0.176,0.27,0.11617198322254181,40
A,B,384,1024,False,10,999,-0.044162727892398834,Ridge,,1.0,0.044,0.16,0.24,0.1112288994208788,45
A,B,384,1024,False,10,999,-0.044162727892398834,Affine,,0.0001,0.026,0.062,0.11,0.05791897275584436,132
A,B,384,1024,False,25,999,-0.011520869098603725,RAT,True,,0.172,0.406,0.532,0.29405129116126705,8
A,B,384,1024,False,25,999,-0.011520869098603725,Ridge,,100.0,0.114,0.304,0.446,0.21625050804348436,15
A,B,384,1024,False,25,999,-0.011520869098603725,Affine,,0.0001,0.056,0.138,0.23,0.11082589640607206,67
A,B,384,1024,False,50,999,-0.0026438997592777014,RAT,True,,0.386,0.636,0.766,0.5051484259451721,3
A,B,384,1024,False,50,999,-0.0026438997592777014,Ridge,,0.0001,0.272,0.496,0.624,0.3797262130593244,6
A,B,384,1024,False,50,999,-0.0026438997592777014,Affine,,0.0001,0.22,0.422,0.554,0.32117735990118795,8
A,B,384,1024,False,100,999,0.0056654466316103935,RAT,True,,0.574,0.834,0.922,0.6938117881000699,1
A,B,384,1024,False,100,999,0.0056654466316103935,Ridge,,0.01,0.446,0.742,0.834,0.5714789054447371,2
A,B,384,1024,False,100,999,0.0056654466316103935,Affine,,0.0001,0.466,0.756,0.836,0.5920764434837803,2
A,B,384,1024,False,200,999,0.010598598048090935,RAT,True,,0.728,0.924,0.956,0.8163964607520083,1
A,B,384,1024,False,200,999,0.010598598048090935,Ridge,,1.0,0.61,0.878,0.912,0.7272795506312679,1
A,B,384,1024,False,200,999,0.010598598048090935,Affine,,0.01,0.67,0.878,0.926,0.7662227514461993,1
A,B,384,1024,False,500,999,0.018200702965259552,RAT,True,,0.794,0.926,0.974,0.8575443433176674,1
A,B,384,1024,False,500,999,0.018200702965259552,Ridge,,1.0,0.82,0.952,0.98,0.8791399017065098,1
A,B,384,1024,False,500,999,0.018200702965259552,Affine,,1.0,0.804,0.958,0.976,0.8715620106342933,1
A,C,384,384,True,10,999,-0.044162727892398834,RAT,True,,0.116,0.358,0.484,0.2326777345625713,11
A,C,384,384,True,10,999,-0.044162727892398834,Procrustes,,,0.022,0.064,0.098,0.05639094751554743,132
A,C,384,384,True,10,999,-0.044162727892398834,Ridge,,1.0,0.06,0.198,0.332,0.14517262585997787,22
A,C,384,384,True,10,999,-0.044162727892398834,Affine,,0.0001,0.022,0.092,0.132,0.06395734480340694,88
A,C,384,384,True,25,999,-0.011520869098603725,RAT,True,,0.404,0.752,0.86,0.5536810125122275,2
A,C,384,384,True,25,999,-0.011520869098603725,Procrustes,,,0.086,0.248,0.35,0.17403336209319684,22
A,C,384,384,True,25,999,-0.011520869098603725,Ridge,,100.0,0.184,0.46,0.616,0.32261370616098684,6
A,C,384,384,True,25,999,-0.011520869098603725,Affine,,0.0001,0.088,0.224,0.306,0.16730622699129344,28
A,C,384,384,True,50,999,-0.0026438997592777014,RAT,True,,0.722,0.926,0.958,0.8117980168040566,1
A,C,384,384,True,50,999,-0.0026438997592777014,Procrustes,,,0.364,0.592,0.728,0.4834724889750363,3
A,C,384,384,True,50,999,-0.0026438997592777014,Ridge,,1.0,0.482,0.766,0.86,0.6101246129251543,2
A,C,384,384,True,50,999,-0.0026438997592777014,Affine,,0.0001,0.346,0.622,0.742,0.48455032080318555,3
A,C,384,384,True,100,999,0.0056654466316103935,RAT,True,,0.916,0.986,0.994,0.9469936910672709,1
A,C,384,384,True,100,999,0.0056654466316103935,Procrustes,,,0.77,0.958,0.98,0.8516013917981659,1
A,C,384,384,True,100,999,0.0056654466316103935,Ridge,,0.01,0.774,0.944,0.97,0.849430608793106,1
A,C,384,384,True,100,999,0.0056654466316103935,Affine,,0.0001,0.762,0.958,0.982,0.8503964705177862,1
A,C,384,384,True,200,999,0.010598598048090935,RAT,True,,0.958,0.994,0.996,0.9746085714285714,1
A,C,384,384,True,200,999,0.010598598048090935,Procrustes,,,0.972,0.998,0.998,0.9833871794871796,1
A,C,384,384,True,200,999,0.010598598048090935,Ridge,,1.0,0.896,0.982,0.996,0.9342030525030525,1
A,C,384,384,True,200,999,0.010598598048090935,Affine,,0.01,0.93,0.996,1.0,0.9600666666666666,1
A,C,384,384,True,500,999,0.018200702965259552,RAT,True,,0.968,0.994,0.994,0.9803937338501292,1
A,C,384,384,True,500,999,0.018200702965259552,Procrustes,,,0.992,1.0,1.0,0.9955,1
A,C,384,384,True,500,999,0.018200702965259552,Ridge,,0.01,0.98,0.998,1.0,0.9883333333333334,1
A,C,384,384,True,500,999,0.018200702965259552,Affine,,0.01,0.978,1.0,1.0,0.988,1
A,N,384,768,False,10,999,-0.044162727892398834,RAT,True,,0.002,0.006,0.012,0.012016549904412883,253
A,N,384,768,False,10,999,-0.044162727892398834,Ridge,,0.0001,0.0,0.01,0.02,0.011640540805917194,245
A,N,384,768,False,10,999,-0.044162727892398834,Affine,,0.0001,0.002,0.014,0.024,0.014720213719484782,257
A,N,384,768,False,25,999,-0.011520869098603725,RAT,True,,0.004,0.012,0.024,0.015823307894321913,247
A,N,384,768,False,25,999,-0.011520869098603725,Ridge,,0.0001,0.004,0.01,0.026,0.01471399295146638,259
A,N,384,768,False,25,999,-0.011520869098603725,Affine,,0.0001,0.004,0.014,0.026,0.016045600498936434,262
A,N,384,768,False,50,999,-0.0026438997592777014,RAT,True,,0.002,0.01,0.022,0.01296214633535698,250
A,N,384,768,False,50,999,-0.0026438997592777014,Ridge,,100.0,0.002,0.006,0.016,0.012321375133511246,255
A,N,384,768,False,50,999,-0.0026438997592777014,Affine,,1.0,0.002,0.014,0.026,0.016021498003631438,249
A,N,384,768,False,100,999,0.0056654466316103935,RAT,True,,0.004,0.018,0.026,0.018345141432736745,253
A,N,384,768,False,100,999,0.0056654466316103935,Ridge,,0.0001,0.002,0.004,0.02,0.012723632325822808,243
A,N,384,768,False,100,999,0.0056654466316103935,Affine,,1.0,0.004,0.012,0.02,0.015322781543946942,241
A,N,384,768,False,200,999,0.010598598048090935,RAT,True,,0.002,0.018,0.034,0.01780755075883802,253
A,N,384,768,False,200,999,0.010598598048090935,Ridge,,1.0,0.004,0.006,0.012,0.013527093154750452,246
A,N,384,768,False,200,999,0.010598598048090935,Affine,,1.0,0.004,0.01,0.018,0.014594653303657027,240
A,N,384,768,False,500,999,0.018200702965259552,RAT,True,,0.002,0.016,0.026,0.015271701927805909,257
A,N,384,768,False,500,999,0.018200702965259552,Ridge,,100.0,0.004,0.01,0.016,0.013562793587391507,259
A,N,384,768,False,500,999,0.018200702965259552,Affine,,0.0001,0.002,0.006,0.018,0.01238230303098285,250
A,O,384,384,True,10,999,-0.044162727892398834,RAT,True,,0.002,0.01,0.018,0.01328550089960619,263
A,O,384,384,True,10,999,-0.044162727892398834,Procrustes,,,0.004,0.02,0.028,0.01663290278863721,268
A,O,384,384,True,10,999,-0.044162727892398834,Ridge,,0.0001,0.002,0.008,0.02,0.012170032750949656,264
A,O,384,384,True,10,999,-0.044162727892398834,Affine,,0.0001,0.002,0.014,0.02,0.014161548058933451,256
A,O,384,384,True,25,999,-0.011520869098603725,RAT,True,,0.002,0.012,0.022,0.014458149132344342,250
A,O,384,384,True,25,999,-0.011520869098603725,Procrustes,,,0.0,0.006,0.01,0.010440078563325399,256
A,O,384,384,True,25,999,-0.011520869098603725,Ridge,,0.0001,0.0,0.006,0.02,0.011991129995180278,248
A,O,384,384,True,25,999,-0.011520869098603725,Affine,,0.0001,0.002,0.006,0.016,0.012652672715547823,247
A,O,384,384,True,50,999,-0.0026438997592777014,RAT,True,,0.0,0.006,0.014,0.011369480980692315,249
A,O,384,384,True,50,999,-0.0026438997592777014,Procrustes,,,0.002,0.008,0.016,0.01308034981716218,250
A,O,384,384,True,50,999,-0.0026438997592777014,Ridge,,1.0,0.004,0.006,0.018,0.014524468381524628,257
A,O,384,384,True,50,999,-0.0026438997592777014,Affine,,0.0001,0.006,0.008,0.018,0.015370170667695922,251
